RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,2021,Single winner,Ruben Wills,N,M,African American,,Challenger,,1,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,Challenger,,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Aleda F. Gagarin,N,F,White,Y,OpenSeat,,8,3316,3317,3517,3652,3763,3918,4274,4825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Avi Cyperstein,N,M,White,,OpenSeat,,5,1844,1844,1973,2127,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,David Aronov,N,M,White,,OpenSeat,,7,2355,2356,2485,2695,2825,3465,4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Donghui Zang,N,M,API,,OpenSeat,,6,1855,1857,1969,2081,2810,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Douglas J. Shapiro,N,M,White,,OpenSeat,,3,1241,1241,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Edwin K. Wong,N,M,API,,OpenSeat,,4,1353,1355,1424,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Eliseo Dorion Labayen,N,M,Hispanic or Latinx,,OpenSeat,,2,689,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Lynn C. Schulman,Y,F,White,Y,OpenSeat,8,,3942,3947,4151,4465,4654,5256,5932,7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Sheryl Ann Fetik,N,F,White,,OpenSeat,,2,486,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember29thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,2021,Single winner,Nancy J. Martinez,N,F,Hispanic or Latinx,,Challenger,,1,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,2021,Single winner,Nicole S. Lee,N,F,African American,,Challenger,,1,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,2021,Single winner,Selvena Brooks-Powers,Y,F,African American,,Incumbent,1,,10807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,Challenger,,1,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Bella A. Matias,N,F,Hispanic or Latinx,,OpenSeat,,2,814,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Felicia Singh,Y,F,API,,OpenSeat,3,,3661,3699,4686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Helal A. Sheikh,N,F,API,,OpenSeat,,2,1093,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Kaled A. Alamarie,N,M,API,,OpenSeat,,2,692,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Michael G. Scala,N,M,White,,OpenSeat,,3,3590,3616,4248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Shaeleigh Severino,N,F,Mixed,,OpenSeat,,2,258,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,April Somboun,N,F,API,,OpenSeat,,3,1483,1483,1514,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Ben Solotaire,N,M,White,,OpenSeat,,2,622,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Elizabeth E. Adams,N,F,White,,OpenSeat,,3,6181,6182,6284,6542,6888,9332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Lincoln Restler,Y,M,White,,OpenSeat,3,,14444,14452,14582,14817,15121,16537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Sabrina N. Gates,N,F,African American,,OpenSeat,,3,1611,1618,1650,1714,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Stu Sherman,N,M,API,,OpenSeat,,3,1139,1140,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Toba Potosky,N,M,White,,OpenSeat,,3,1591,1594,1632,1718,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Victoria E. Cambranes,N,F,Hispanic or Latinx,,OpenSeat,,3,2055,2058,2129,2264,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,2021,Single winner,Andy J. Marte,N,M,African American,,OpenSeat,,1,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,2021,Single winner,Jennifer Gutierrez,Y,F,Hispanic or Latinx,,OpenSeat,1,,13065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,2021,Single winner,Lutchi Gayot,N,M,African American,,OpenSeat,,1,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,2021,Single winner,Scott Murphy,N,M,White,,OpenSeat,,1,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Crystal Hudson,Y,F,Black,Y,OpenSeat,3,,13359,13368,16564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Curtis M. Harris,N,M,Black,,OpenSeat,,2,1649,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Deirdre M. Levy,N,F,Hispanic or Latinx,,OpenSeat,,2,1394,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Hector Robertson,N,M,Hispanic or Latinx,,OpenSeat,,2,504,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Michael Hollingsworth,N,M,Black,,OpenSeat,,3,11874,11877,14138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Regina A. Kinsey,N,F,Black,,OpenSeat,,2,1633,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Renee T. Collymore,N,F,Black,,OpenSeat,,2,4434,4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Chi A. Osse,Y,M,Black,Y,OpenSeat,4,,8520,8527,9010,11149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Henry L. Butler,N,M,Black,,OpenSeat,,4,5409,5422,6492,8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Reginald Swiney,N,M,Black,,OpenSeat,,2,625,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Robert Waterman,N,M,Black,,OpenSeat,,2,3274,3281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Tahirah A. Moore,N,F,Black,,OpenSeat,,3,5326,5338,6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Christopher Durosinmi,N,M,Black,,Challenger,,2,339,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Darma V. Diaz,N,F,Hispanic or Latinx,,Incumbent,,3,2524,2524,2698,3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Heriberto Mateo,N,M,Hispanic or Latinx,,Challenger,,3,954,956,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Misba Abdin,N,M,API,,Challenger,,3,1114,1114,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Rick Echevarria,N,M,Hispanic or Latinx,,Challenger,,2,555,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Sandy Nurse,Y,F,Black,,Challenger,3,,5363,5369,5600,6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,Challenger,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Alexa Aviles,Y,F,Hispanic or Latinx,,OpenSeat,5,,4806,4808,4869,5207,6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Cesar Zuniga,N,M,Hispanic or Latinx,,OpenSeat,,3,1086,1088,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Jacqui Painter,N,F,White,,OpenSeat,,4,1189,1190,1283,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Rodrigo G. Camarena,N,M,Hispanic or Latinx,,OpenSeat,,4,1398,1401,1424,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Victor Swinton,N,M,Black,,OpenSeat,,2,491,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Yu Lin,N,M,API,,OpenSeat,,5,3113,3119,3176,3290,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,2021,Single winner,Write-ins,N,N/A,N/A,,OpenSeat,,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
